# kQSO callsign DB | set=vkv | version=1 | updated=2026-09-24
OK2RAS	JN99FP	20260921	1
DM5CT	JO60DO	20260921	1
DR0XD	JO33WQ	20260921	1
IK3SSG	JN55XH	20260921	1
DL6UAE	JO72HC	20260921	1
F5NIH	JN12LR	20260921	1
IU3KUD	JN55SR	20260921	1
IK6LLJ	JN62WW	20260921	1
G7RAU	IN79JX	20260921	1
DO1VOL	JO61UA	20260921	1
OM0R	KN09HB	20260921	1
GM4V	IO85VW	20260921	1
IK3SSU	JN55QO	20260921	1
SQ5AAG	KO02KE	20260921	1
E73QI	JN94ES	20260921	1
IK5PWC	JN53LV	20260921	1
DC8EC	JN57UX	20260921	1
F5HRY	IN78UI	20260921	1
F6DHI	JN23RK	20260921	1
RW3TJ	LO16XG	20260921	1
DL/PE1KXH/P	JO31CB	20260921	1
IK0OKY	JN61ES	20260921	1
DO2LNJ	JO54JE	20260921	1
OE5KAP	JN67VW	20260921	1
IP0A	JN40OU	20260921	1
DF6VW	JO31JM	20260921	1
UR5AS	KO70LJ	20260921	1
LZ2JU	KN34NA	20260921	1
SP6CC	JO80WP	20260921	1
F1HUM	JN33FN	20260921	1
